year,sex,name,frequency,proportion
2023,F,Azarria,5,2.7808544842808028e-06
2023,F,Azuriah,5,2.7808544842808028e-06
2023,F,Beren,5,2.7808544842808028e-06
2023,F,Carsynn,5,2.7808544842808028e-06
2023,F,Danelle,5,2.7808544842808028e-06
2023,F,Evalene,5,2.7808544842808028e-06
2023,F,Fira,5,2.7808544842808028e-06
2023,F,Jahnova,5,2.7808544842808028e-06
2023,F,Jaymarie,5,2.7808544842808028e-06
2023,F,Jeselle,5,2.7808544842808028e-06
2023,F,Kadidia,5,2.7808544842808028e-06
2023,F,Kaioni,5,2.7808544842808028e-06
2023,F,Kamarah,5,2.7808544842808028e-06
2023,F,Karti,5,2.7808544842808028e-06
2023,F,Khaira,5,2.7808544842808028e-06
2023,F,Leionna,5,2.7808544842808028e-06
2023,F,Leonara,5,2.7808544842808028e-06
2023,F,Leonarda,5,2.7808544842808028e-06
2023,F,Letisha,5,2.7808544842808028e-06
2023,F,Liseth,5,2.7808544842808028e-06
2023,F,Lydian,5,2.7808544842808028e-06
2023,F,Maevy,5,2.7808544842808028e-06
2023,F,Mahlaya,5,2.7808544842808028e-06
2023,F,Marialuiza,5,2.7808544842808028e-06
2023,F,Marlett,5,2.7808544842808028e-06
2023,F,Maverik,5,2.7808544842808028e-06
2023,F,Melanii,5,2.7808544842808028e-06
2023,F,Mylasia,5,2.7808544842808028e-06
2023,F,Nayve,5,2.7808544842808028e-06
2023,F,Nazani,5,2.7808544842808028e-06
2023,F,Nivrithi,5,2.7808544842808028e-06
2023,F,Oluchi,5,2.7808544842808028e-06
2023,F,Raelinn,5,2.7808544842808028e-06
2023,F,Ramsee,5,2.7808544842808028e-06
2023,F,Siella,5,2.7808544842808028e-06
2023,F,Sparkle,5,2.7808544842808028e-06
2023,F,Vaylen,5,2.7808544842808028e-06
2023,F,Walela,5,2.7808544842808028e-06
2023,F,Yoalli,5,2.7808544842808028e-06
2023,F,Zenayda,5,2.7808544842808028e-06
2023,F,Zhia,5,2.7808544842808028e-06
2023,F,Akosua,5,2.7808544842808028e-06
2023,F,Amarigrace,5,2.7808544842808028e-06
2023,F,Anfal,5,2.7808544842808028e-06
2023,F,Arta,5,2.7808544842808028e-06
2023,F,Asmahan,5,2.7808544842808028e-06
2023,F,Bellissima,5,2.7808544842808028e-06
2023,F,Brooklyne,5,2.7808544842808028e-06
2023,F,Daiva,5,2.7808544842808028e-06
2023,F,Delcy,5,2.7808544842808028e-06
2023,F,Ellajo,5,2.7808544842808028e-06
2023,F,Evaya,5,2.7808544842808028e-06
2023,F,Evening,5,2.7808544842808028e-06
2023,F,Gwendelyn,5,2.7808544842808028e-06
2023,F,Haby,5,2.7808544842808028e-06
2023,F,Hadilynn,5,2.7808544842808028e-06
2023,F,Ivalynn,5,2.7808544842808028e-06
2023,F,Ivara,5,2.7808544842808028e-06
2023,F,Jayoni,5,2.7808544842808028e-06
2023,F,Josy,5,2.7808544842808028e-06
2023,F,Kaylonnie,5,2.7808544842808028e-06
2023,F,Khylynn,5,2.7808544842808028e-06
2023,F,Laleh,5,2.7808544842808028e-06
2023,F,Layanne,5,2.7808544842808028e-06
2023,F,Loralynn,5,2.7808544842808028e-06
2023,F,Loya,5,2.7808544842808028e-06
2023,F,Madeley,5,2.7808544842808028e-06
2023,F,Magdalynn,5,2.7808544842808028e-06
2023,F,Malieah,5,2.7808544842808028e-06
2023,F,Misaki,5,2.7808544842808028e-06
2023,F,Naaya,5,2.7808544842808028e-06
2023,F,Noelly,5,2.7808544842808028e-06
2023,F,Novaann,5,2.7808544842808028e-06
2023,F,Pax,5,2.7808544842808028e-06
2023,F,Rilah,5,2.7808544842808028e-06
2023,F,Seedra,5,2.7808544842808028e-06
2023,F,Sydni,5,2.7808544842808028e-06
2023,F,Tylann,5,2.7808544842808028e-06
2023,F,Vierra,5,2.7808544842808028e-06
2023,F,Zamariyah,5,2.7808544842808028e-06
2023,F,Zaylene,5,2.7808544842808028e-06
2023,F,Zelani,5,2.7808544842808028e-06
2023,F,Zuli,5,2.7808544842808028e-06
2023,F,Adabella,5,2.7808544842808028e-06
2023,F,Adaira,5,2.7808544842808028e-06
2023,F,Addilyne,5,2.7808544842808028e-06
2023,F,Aleisa,5,2.7808544842808028e-06
2023,F,Alinda,5,2.7808544842808028e-06
2023,F,Anarose,5,2.7808544842808028e-06
2023,F,Anshi,5,2.7808544842808028e-06
2023,F,Antionette,5,2.7808544842808028e-06
2023,F,Anylee,5,2.7808544842808028e-06
2023,F,Azalaya,5,2.7808544842808028e-06
2023,F,Chylie,5,2.7808544842808028e-06
2023,F,Damyla,5,2.7808544842808028e-06
2023,F,Delma,5,2.7808544842808028e-06
2023,F,Diari,5,2.7808544842808028e-06
2023,F,Dililah,5,2.7808544842808028e-06
2023,F,Dylanie,5,2.7808544842808028e-06
2023,F,Dziyah,5,2.7808544842808028e-06
2023,F,Elleah,5,2.7808544842808028e-06
2023,F,Flossie,5,2.7808544842808028e-06
2023,F,Francoise,5,2.7808544842808028e-06
2023,F,Gale,5,2.7808544842808028e-06
2023,F,Hamida,5,2.7808544842808028e-06
2023,F,Iryna,5,2.7808544842808028e-06
2023,F,Jalise,5,2.7808544842808028e-06
2023,F,Javaeh,5,2.7808544842808028e-06
2023,F,Jazira,5,2.7808544842808028e-06
2023,F,Kailiah,5,2.7808544842808028e-06
2023,F,Kalyce,5,2.7808544842808028e-06
2023,F,Katalena,5,2.7808544842808028e-06
2023,F,Ketzy,5,2.7808544842808028e-06
2023,F,Lakenzie,5,2.7808544842808028e-06
2023,F,Livian,5,2.7808544842808028e-06
2023,F,Maddalynn,5,2.7808544842808028e-06
2023,F,Maru,5,2.7808544842808028e-06
2023,F,Mayda,5,2.7808544842808028e-06
2023,F,Neiva,5,2.7808544842808028e-06
2023,F,Oliyah,5,2.7808544842808028e-06
2023,F,Palma,5,2.7808544842808028e-06
2023,F,Pariss,5,2.7808544842808028e-06
2023,F,Pella,5,2.7808544842808028e-06
2023,F,Qira,5,2.7808544842808028e-06
2023,F,Retta,5,2.7808544842808028e-06
2023,F,Saiah,5,2.7808544842808028e-06
2023,F,Shany,5,2.7808544842808028e-06
2023,F,Sophy,5,2.7808544842808028e-06
2023,F,Tallyn,5,2.7808544842808028e-06
2023,F,Valeriana,5,2.7808544842808028e-06
2023,F,Vika,5,2.7808544842808028e-06
2023,F,Yissel,5,2.7808544842808028e-06
2023,F,Zaneya,5,2.7808544842808028e-06
2023,F,Ainnara,5,2.7808544842808028e-06
2023,F,Aneles,5,2.7808544842808028e-06
2023,F,Aristea,5,2.7808544842808028e-06
2023,F,Avivah,5,2.7808544842808028e-06
2023,F,Beloved,5,2.7808544842808028e-06
2023,F,Bridie,5,2.7808544842808028e-06
2023,F,Caasi,5,2.7808544842808028e-06
2023,F,Calluna,5,2.7808544842808028e-06
2023,F,Clary,5,2.7808544842808028e-06
2023,F,Dalis,5,2.7808544842808028e-06
2023,F,Doxa,5,2.7808544842808028e-06
2023,F,Elwyn,5,2.7808544842808028e-06
2023,F,Erena,5,2.7808544842808028e-06
2023,F,Hero,5,2.7808544842808028e-06
2023,F,Ilyah,5,2.7808544842808028e-06
2023,F,Jaylianna,5,2.7808544842808028e-06
2023,F,Kahani,5,2.7808544842808028e-06
2023,F,Kathlynn,5,2.7808544842808028e-06
2023,F,Keevah,5,2.7808544842808028e-06
2023,F,Keiani,5,2.7808544842808028e-06
2023,F,Knylah,5,2.7808544842808028e-06
2023,F,Leighlyn,5,2.7808544842808028e-06
2023,F,Leniya,5,2.7808544842808028e-06
2023,F,Lilliani,5,2.7808544842808028e-06
2023,F,Lilyonna,5,2.7808544842808028e-06
2023,F,Lunamarie,5,2.7808544842808028e-06
2023,F,Mayzi,5,2.7808544842808028e-06
2023,F,Mekhia,5,2.7808544842808028e-06
2023,F,Meleana,5,2.7808544842808028e-06
2023,F,Nuriah,5,2.7808544842808028e-06
2023,F,Nurvi,5,2.7808544842808028e-06
2023,F,Nyairah,5,2.7808544842808028e-06
2023,F,Payslie,5,2.7808544842808028e-06
2023,F,Reila,5,2.7808544842808028e-06
2023,F,Ruweyda,5,2.7808544842808028e-06
2023,F,Samisha,5,2.7808544842808028e-06
2023,F,Sayorii,5,2.7808544842808028e-06
2023,F,Serin,5,2.7808544842808028e-06
2023,F,Suleidy,5,2.7808544842808028e-06
2023,F,Tiarra,5,2.7808544842808028e-06
2023,F,Vedya,5,2.7808544842808028e-06
2023,F,Virsaviya,5,2.7808544842808028e-06
2023,F,Vylah,5,2.7808544842808028e-06
2023,F,Willowgrace,5,2.7808544842808028e-06
2023,F,Woods,5,2.7808544842808028e-06
2023,F,Zavaya,5,2.7808544842808028e-06
2023,F,Zilyana,5,2.7808544842808028e-06
2023,F,Abimbola,5,2.7808544842808028e-06
2023,F,Abyan,5,2.7808544842808028e-06
2023,F,Ailsa,5,2.7808544842808028e-06
2023,F,Altair,5,2.7808544842808028e-06
2023,F,Amayalee,5,2.7808544842808028e-06
2023,F,Ariyaa,5,2.7808544842808028e-06
2023,F,Arleta,5,2.7808544842808028e-06
2023,F,Arris,5,2.7808544842808028e-06
2023,F,Azadeh,5,2.7808544842808028e-06
2023,F,Bravely,5,2.7808544842808028e-06
2023,F,Carolay,5,2.7808544842808028e-06
2023,F,Chlo,5,2.7808544842808028e-06
2023,F,Ciin,5,2.7808544842808028e-06
2023,F,Damyra,5,2.7808544842808028e-06
2023,F,Daylene,5,2.7808544842808028e-06
2023,F,Deeksha,5,2.7808544842808028e-06
2023,F,Denvyr,5,2.7808544842808028e-06
2023,F,Eisla,5,2.7808544842808028e-06
2023,F,Franklyn,5,2.7808544842808028e-06
2023,F,Jayley,5,2.7808544842808028e-06
2023,F,Kylina,5,2.7808544842808028e-06
2023,F,Lataya,5,2.7808544842808028e-06
2023,F,Lauriel,5,2.7808544842808028e-06
2023,F,Leddie,5,2.7808544842808028e-06
2023,F,Liahna,5,2.7808544842808028e-06
2023,F,Lima,5,2.7808544842808028e-06
2023,F,Lupine,5,2.7808544842808028e-06
2023,F,Manna,5,2.7808544842808028e-06
2023,F,Maralyn,5,2.7808544842808028e-06
2023,F,Mark,5,2.7808544842808028e-06
2023,F,Milian,5,2.7808544842808028e-06
2023,F,Nianna,5,2.7808544842808028e-06
2023,F,Niela,5,2.7808544842808028e-06
2023,F,Nozanin,5,2.7808544842808028e-06
2023,F,Olachi,5,2.7808544842808028e-06
2023,F,Ozlyn,5,2.7808544842808028e-06
2023,F,Raynna,5,2.7808544842808028e-06
2023,F,Sameeha,5,2.7808544842808028e-06
2023,F,Shila,5,2.7808544842808028e-06
2023,F,Shiyah,5,2.7808544842808028e-06
2023,F,Tamina,5,2.7808544842808028e-06
2023,F,Warner,5,2.7808544842808028e-06
2023,F,Xareny,5,2.7808544842808028e-06
2023,F,Yatzary,5,2.7808544842808028e-06
2023,F,Yavi,5,2.7808544842808028e-06
2023,F,Yuktha,5,2.7808544842808028e-06
2023,F,Zakaiyah,5,2.7808544842808028e-06
2023,F,Zarii,5,2.7808544842808028e-06
2023,F,Zuleimy,5,2.7808544842808028e-06
2023,F,Adriely,5,2.7808544842808028e-06
2023,F,Beila,5,2.7808544842808028e-06
2023,F,Bryton,5,2.7808544842808028e-06
2023,F,Charizma,5,2.7808544842808028e-06
2023,F,Chasidy,5,2.7808544842808028e-06
2023,F,Greatness,5,2.7808544842808028e-06
2023,F,Haimi,5,2.7808544842808028e-06
2023,F,Ileanna,5,2.7808544842808028e-06
2023,F,Iyal,5,2.7808544842808028e-06
2023,F,Jarielys,5,2.7808544842808028e-06
2023,F,Joylynn,5,2.7808544842808028e-06
2023,F,Junissa,5,2.7808544842808028e-06
2023,F,Kailianna,5,2.7808544842808028e-06
2023,F,Kamren,5,2.7808544842808028e-06
2023,F,Katrin,5,2.7808544842808028e-06
2023,F,Khyleah,5,2.7808544842808028e-06
2023,F,Kynadee,5,2.7808544842808028e-06
2023,F,Laloni,5,2.7808544842808028e-06
2023,F,Lilias,5,2.7808544842808028e-06
2023,F,Lin,5,2.7808544842808028e-06
2023,F,Lorel,5,2.7808544842808028e-06
2023,F,Luetta,5,2.7808544842808028e-06
2023,F,Maebri,5,2.7808544842808028e-06
2023,F,Maggy,5,2.7808544842808028e-06
2023,F,Min,5,2.7808544842808028e-06
2023,F,Murphi,5,2.7808544842808028e-06
2023,F,Mylin,5,2.7808544842808028e-06
2023,F,Naryiah,5,2.7808544842808028e-06
2023,F,Neziah,5,2.7808544842808028e-06
2023,F,Nirvika,5,2.7808544842808028e-06
2023,F,Osleen,5,2.7808544842808028e-06
2023,F,Ozzi,5,2.7808544842808028e-06
2023,F,Quinnlynn,5,2.7808544842808028e-06
2023,F,Raiyne,5,2.7808544842808028e-06
2023,F,Riyasha,5,2.7808544842808028e-06
2023,F,Rosaliah,5,2.7808544842808028e-06
2023,F,Ruba,5,2.7808544842808028e-06
2023,F,Samoria,5,2.7808544842808028e-06
2023,F,Sedna,5,2.7808544842808028e-06
2023,F,Sery,5,2.7808544842808028e-06
2023,F,Sophiamarie,5,2.7808544842808028e-06
2023,F,Sumaiyah,5,2.7808544842808028e-06
2023,F,Vennela,5,2.7808544842808028e-06
2023,F,Vila,5,2.7808544842808028e-06
2023,F,Yariana,5,2.7808544842808028e-06
2023,F,Aanika,5,2.7808544842808028e-06
2023,F,Abba,5,2.7808544842808028e-06
2023,F,Ajournei,5,2.7808544842808028e-06
2023,F,Akiva,5,2.7808544842808028e-06
2023,F,Aliylah,5,2.7808544842808028e-06
2023,F,Amaurie,5,2.7808544842808028e-06
2023,F,Aomi,5,2.7808544842808028e-06
2023,F,Areesha,5,2.7808544842808028e-06
2023,F,Ariayl,5,2.7808544842808028e-06
2023,F,Atheia,5,2.7808544842808028e-06
2023,F,Avilynn,5,2.7808544842808028e-06
2023,F,Azaiya,5,2.7808544842808028e-06
2023,F,Binti,5,2.7808544842808028e-06
2023,F,Bixby,5,2.7808544842808028e-06
2023,F,Breidy,5,2.7808544842808028e-06
2023,F,Dalea,5,2.7808544842808028e-06
2023,F,Dilma,5,2.7808544842808028e-06
2023,F,Dixi,5,2.7808544842808028e-06
2023,F,Esmery,5,2.7808544842808028e-06
2023,F,Hays,5,2.7808544842808028e-06
2023,F,Idhika,5,2.7808544842808028e-06
2023,F,Imunique,5,2.7808544842808028e-06
2023,F,Inayra,5,2.7808544842808028e-06
2023,F,Jamarie,5,2.7808544842808028e-06
2023,F,Janielys,5,2.7808544842808028e-06
2023,F,Jaza,5,2.7808544842808028e-06
2023,F,Joliana,5,2.7808544842808028e-06
2023,F,Kaezlynn,5,2.7808544842808028e-06
2023,F,Kailina,5,2.7808544842808028e-06
2023,F,Kaiva,5,2.7808544842808028e-06
2023,F,Kalimah,5,2.7808544842808028e-06
2023,F,Karianna,5,2.7808544842808028e-06
2023,F,Karmina,5,2.7808544842808028e-06
2023,F,Kataliya,5,2.7808544842808028e-06
2023,F,Kathrynn,5,2.7808544842808028e-06
2023,F,Kayior,5,2.7808544842808028e-06
2023,F,Kemiya,5,2.7808544842808028e-06
2023,F,Kolly,5,2.7808544842808028e-06
2023,F,Korynn,5,2.7808544842808028e-06
2023,F,Leslyn,5,2.7808544842808028e-06
2023,F,Luley,5,2.7808544842808028e-06
2023,F,Lynnae,5,2.7808544842808028e-06
2023,F,Madianna,5,2.7808544842808028e-06
2023,F,Maellie,5,2.7808544842808028e-06
2023,F,Manessa,5,2.7808544842808028e-06
2023,F,Mattalyn,5,2.7808544842808028e-06
2023,F,Melita,5,2.7808544842808028e-06
2023,F,Mionna,5,2.7808544842808028e-06
2023,F,Novamae,5,2.7808544842808028e-06
2023,F,Radwa,5,2.7808544842808028e-06
2023,F,Revyn,5,2.7808544842808028e-06
2023,F,Rhyker,5,2.7808544842808028e-06
2023,F,Saffire,5,2.7808544842808028e-06
2023,F,Sanam,5,2.7808544842808028e-06
2023,F,Sucely,5,2.7808544842808028e-06
2023,F,Taaliyah,5,2.7808544842808028e-06
2023,F,Taylar,5,2.7808544842808028e-06
2023,F,Zareyah,5,2.7808544842808028e-06
2023,F,Zenni,5,2.7808544842808028e-06
2023,F,Aleece,5,2.7808544842808028e-06
2023,F,Alluka,5,2.7808544842808028e-06
2023,F,Alyeska,5,2.7808544842808028e-06
2023,F,Analyssa,5,2.7808544842808028e-06
2023,F,Anoud,5,2.7808544842808028e-06
2023,F,Anvita,5,2.7808544842808028e-06
2023,F,Arianeli,5,2.7808544842808028e-06
2023,F,Athenah,5,2.7808544842808028e-06
2023,F,Avian,5,2.7808544842808028e-06
