year,sex,name,frequency,proportion
2023,F,Emie,3,0.0001342822613132805
2023,F,Harlie,3,0.0001342822613132805
2023,F,Peggy,3,0.0001342822613132805
2023,F,Esme-rose,3,0.0001342822613132805
2023,F,Rowen,3,0.0001342822613132805
2023,F,Tia,3,0.0001342822613132805
2023,F,Amyra,3,0.0001342822613132805
2023,F,Carys,3,0.0001342822613132805
2023,F,Helen,3,0.0001342822613132805
2023,F,Kayleigh,3,0.0001342822613132805
2023,F,Giorgia,4,0.00017904301508437403
2023,F,Vera,4,0.00017904301508437403
2023,F,Ainsley,4,0.00017904301508437403
2023,F,Bianca,4,0.00017904301508437403
2023,F,Jess,4,0.00017904301508437403
2023,F,Leyla,4,0.00017904301508437403
2023,F,Posie,4,0.00017904301508437403
2023,F,Reagan,4,0.00017904301508437403
2023,F,Halima,4,0.00017904301508437403
2023,F,Inaaya,4,0.00017904301508437403
2023,F,Minha,4,0.00017904301508437403
2023,F,Theia,4,0.00017904301508437403
2023,F,Vivien,4,0.00017904301508437403
2023,F,Alia,4,0.00017904301508437403
2023,F,Annabel,4,0.00017904301508437403
2023,F,Maura,4,0.00017904301508437403
2023,F,Iga,4,0.00017904301508437403
2023,F,Leen,4,0.00017904301508437403
2023,F,Maizie,4,0.00017904301508437403
2023,F,Ariadne,4,0.00017904301508437403
2023,F,Ava-rose,4,0.00017904301508437403
2023,F,Malin,4,0.00017904301508437403
2023,F,Noelle,4,0.00017904301508437403
2023,F,Nyah,4,0.00017904301508437403
2023,F,Samara,4,0.00017904301508437403
2023,F,Amarachi,4,0.00017904301508437403
2023,F,Reem,4,0.00017904301508437403
2023,F,Rosemary,4,0.00017904301508437403
2023,F,Kaci,4,0.00017904301508437403
2023,F,Tianna,4,0.00017904301508437403
2023,F,Agnes,4,0.00017904301508437403
2023,F,Roisin,4,0.00017904301508437403
2023,F,Aya,4,0.00017904301508437403
2023,F,Irha,4,0.00017904301508437403
2023,F,Macey,4,0.00017904301508437403
2023,F,Marwa,4,0.00017904301508437403
2023,F,Maya-rose,4,0.00017904301508437403
2023,F,Emelia,4,0.00017904301508437403
2023,F,Palmer,4,0.00017904301508437403
2023,F,Marli,4,0.00017904301508437403
2023,F,Sorcha,4,0.00017904301508437403
2023,F,Lenora,4,0.00017904301508437403
2023,F,Leonie,4,0.00017904301508437403
2023,F,Pearl,4,0.00017904301508437403
2023,F,Raeya,4,0.00017904301508437403
2023,F,Milena,4,0.00017904301508437403
2023,F,Rhaenyra,4,0.00017904301508437403
2023,F,Shanaya,4,0.00017904301508437403
2023,F,Tara,4,0.00017904301508437403
2023,F,Aella,4,0.00017904301508437403
2023,F,Colette,4,0.00017904301508437403
2023,F,Daisie,4,0.00017904301508437403
2023,F,Hira,4,0.00017904301508437403
2023,F,Ella-grace,4,0.00017904301508437403
2023,F,Kelsey,4,0.00017904301508437403
2023,F,Adelina,4,0.00017904301508437403
2023,F,Tahlia,4,0.00017904301508437403
2023,F,Isra,4,0.00017904301508437403
2023,F,Seren,4,0.00017904301508437403
2023,F,Camille,4,0.00017904301508437403
2023,F,Harleigh,4,0.00017904301508437403
2023,F,Ilaria,4,0.00017904301508437403
2023,F,Lillie-rose,4,0.00017904301508437403
2023,F,Primrose,4,0.00017904301508437403
2023,F,Ines,4,0.00017904301508437403
2023,F,Leanna,4,0.00017904301508437403
2023,F,Michalina,4,0.00017904301508437403
2023,F,Addie,4,0.00017904301508437403
2023,F,Cove,4,0.00017904301508437403
2023,F,Kenzie,4,0.00017904301508437403
2023,F,Maci,4,0.00017904301508437403
2023,F,Mirin,4,0.00017904301508437403
2023,F,Charleigh,4,0.00017904301508437403
2023,F,Sabrina,4,0.00017904301508437403
2023,F,Effy,4,0.00017904301508437403
2023,F,Gaia,4,0.00017904301508437403
2023,F,Laurie,4,0.00017904301508437403
2023,F,Marleigh,4,0.00017904301508437403
2023,F,Breagh,4,0.00017904301508437403
2023,F,Camilla,4,0.00017904301508437403
2023,F,Adriana,4,0.00017904301508437403
2023,F,Clover,4,0.00017904301508437403
2023,F,Tallulah,4,0.00017904301508437403
2023,F,Cassia,4,0.00017904301508437403
2023,F,Saylor,4,0.00017904301508437403
2023,F,Danielle,4,0.00017904301508437403
2023,F,Genevieve,4,0.00017904301508437403
2023,F,Molly-mae,4,0.00017904301508437403
2023,F,Madeline,4,0.00017904301508437403
2023,F,Mahnoor,4,0.00017904301508437403
2023,F,Siana,4,0.00017904301508437403
2023,F,Artemis,4,0.00017904301508437403
2023,F,Samantha,4,0.00017904301508437403
2023,F,Marie,4,0.00017904301508437403
2023,F,Nya,4,0.00017904301508437403
2023,F,Abby,4,0.00017904301508437403
2023,F,Daniela,4,0.00017904301508437403
2023,F,Elaina,4,0.00017904301508437403
2023,F,Iman,4,0.00017904301508437403
2023,F,Storm,4,0.00017904301508437403
2023,F,Adelaide,4,0.00017904301508437403
2023,F,Danni,4,0.00017904301508437403
2023,F,Juliet,4,0.00017904301508437403
2023,F,Juliette,4,0.00017904301508437403
2023,F,Oliwia,4,0.00017904301508437403
2023,F,Ailie,4,0.00017904301508437403
2023,F,Arley,4,0.00017904301508437403
2023,F,Arlie,4,0.00017904301508437403
2023,F,Lotti,4,0.00017904301508437403
2023,F,Iqra,4,0.00017904301508437403
2023,F,Hadley,4,0.00017904301508437403
2023,F,Nia,4,0.00017904301508437403
2023,F,Teresa,4,0.00017904301508437403
2023,F,Wateen,4,0.00017904301508437403
2023,F,Blakely,4,0.00017904301508437403
2023,F,Ayana,4,0.00017904301508437403
2023,F,Verity,4,0.00017904301508437403
2023,F,Aaira,4,0.00017904301508437403
2023,F,Alannah,4,0.00017904301508437403
2023,F,Ava-mae,5,0.00022380376885546753
2023,F,Darcey,5,0.00022380376885546753
2023,F,Elianna,5,0.00022380376885546753
2023,F,Bloom,5,0.00022380376885546753
2023,F,Claudia,5,0.00022380376885546753
2023,F,Lily-mae,5,0.00022380376885546753
2023,F,Mylie,5,0.00022380376885546753
2023,F,Amina,5,0.00022380376885546753
2023,F,Leni,5,0.00022380376885546753
2023,F,Milani,5,0.00022380376885546753
2023,F,Ava-grace,5,0.00022380376885546753
2023,F,Gracie-mae,5,0.00022380376885546753
2023,F,Odette,5,0.00022380376885546753
2023,F,Taliah,5,0.00022380376885546753
2023,F,Alaina,5,0.00022380376885546753
2023,F,Aurla,5,0.00022380376885546753
2023,F,Liana,5,0.00022380376885546753
2023,F,Maliyah,5,0.00022380376885546753
2023,F,Bea,5,0.00022380376885546753
2023,F,Syeda,5,0.00022380376885546753
2023,F,Sydney,5,0.00022380376885546753
2023,F,Elspeth,5,0.00022380376885546753
2023,F,Elyza,5,0.00022380376885546753
2023,F,Saanvi,5,0.00022380376885546753
2023,F,Amalie,5,0.00022380376885546753
2023,F,Ayeza,5,0.00022380376885546753
2023,F,Inara,5,0.00022380376885546753
2023,F,Saffron,5,0.00022380376885546753
2023,F,Emmi,5,0.00022380376885546753
2023,F,Lili,5,0.00022380376885546753
2023,F,Remie,5,0.00022380376885546753
2023,F,Aura,5,0.00022380376885546753
2023,F,Fia,5,0.00022380376885546753
2023,F,Casey,5,0.00022380376885546753
2023,F,Mirrin,5,0.00022380376885546753
2023,F,Kaylee,5,0.00022380376885546753
2023,F,Airlie,5,0.00022380376885546753
2023,F,Inayah,5,0.00022380376885546753
2023,F,Zarah,5,0.00022380376885546753
2023,F,Farrah,5,0.00022380376885546753
2023,F,Adelyn,5,0.00022380376885546753
2023,F,Jamie,5,0.00022380376885546753
2023,F,Mariana,5,0.00022380376885546753
2023,F,Annalise,5,0.00022380376885546753
2023,F,Aubree,5,0.00022380376885546753
2023,F,Kacey,5,0.00022380376885546753
2023,F,Malia,5,0.00022380376885546753
2023,F,Rahma,5,0.00022380376885546753
2023,F,Eilish,5,0.00022380376885546753
2023,F,India,5,0.00022380376885546753
2023,F,Louise,5,0.00022380376885546753
2023,F,Zaynab,5,0.00022380376885546753
2023,F,Mina,5,0.00022380376885546753
2023,F,Oona,5,0.00022380376885546753
2023,F,Farah,5,0.00022380376885546753
2023,F,Mackenzie,5,0.00022380376885546753
2023,F,Philippa,5,0.00022380376885546753
2023,F,Raina,5,0.00022380376885546753
2023,F,Leena,5,0.00022380376885546753
2023,F,Louella,5,0.00022380376885546753
2023,F,Tessa,5,0.00022380376885546753
2023,F,Milan,5,0.00022380376885546753
2023,F,Star,5,0.00022380376885546753
2023,F,Kornelia,5,0.00022380376885546753
2023,F,Lilly-rose,5,0.00022380376885546753
2023,F,Aleia,5,0.00022380376885546753
2023,F,Chimamanda,5,0.00022380376885546753
2023,F,Gabrielle,5,0.00022380376885546753
2023,F,Lailah,5,0.00022380376885546753
2023,F,Romie,5,0.00022380376885546753
2023,F,Alara,5,0.00022380376885546753
2023,F,Jade,5,0.00022380376885546753
2023,F,Tala,5,0.00022380376885546753
2023,F,Betsy,5,0.00022380376885546753
2023,F,Croia,5,0.00022380376885546753
2023,F,Indi,5,0.00022380376885546753
2023,F,Rain,5,0.00022380376885546753
2023,F,Alayah,5,0.00022380376885546753
2023,F,Siena,5,0.00022380376885546753
2023,F,Aspen,5,0.00022380376885546753
2023,F,Julie,5,0.00022380376885546753
2023,F,Daniella,5,0.00022380376885546753
2023,F,Hoorain,5,0.00022380376885546753
2023,F,Thora,5,0.00022380376885546753
2023,F,Ameera,5,0.00022380376885546753
2023,F,Clementine,5,0.00022380376885546753
2023,F,Shelby,5,0.00022380376885546753
2023,F,Mirryn,5,0.00022380376885546753
2023,F,Hania,5,0.00022380376885546753
2023,F,Ingrid,5,0.00022380376885546753
2023,F,Alix,6,0.000268564522626561
2023,F,Aqsa,6,0.000268564522626561
2023,F,Avie,6,0.000268564522626561
2023,F,Khloe,6,0.000268564522626561
2023,F,Sierra,6,0.000268564522626561
2023,F,Hafsa,6,0.000268564522626561
2023,F,Demi,6,0.000268564522626561
2023,F,Theodora,6,0.000268564522626561
2023,F,Diana,6,0.000268564522626561
2023,F,Ellie-mae,6,0.000268564522626561
2023,F,Maliha,6,0.000268564522626561
2023,F,Milly,6,0.000268564522626561
2023,F,Floraidh,6,0.000268564522626561
2023,F,Myah,6,0.000268564522626561
2023,F,Sloane,6,0.000268564522626561
2023,F,Isabel,6,0.000268564522626561
2023,F,Juno,6,0.000268564522626561
2023,F,Karis,6,0.000268564522626561
2023,F,Daphne,6,0.000268564522626561
2023,F,Milah,6,0.000268564522626561
2023,F,Navy,6,0.000268564522626561
2023,F,Ivy-mae,6,0.000268564522626561
2023,F,Haniya,6,0.000268564522626561
2023,F,Mira,6,0.000268564522626561
2023,F,Ruth,6,0.000268564522626561
2023,F,Bree,6,0.000268564522626561
2023,F,Lillian,6,0.000268564522626561
2023,F,Sunny,6,0.000268564522626561
2023,F,Tillie,6,0.000268564522626561
2023,F,Marcie,6,0.000268564522626561
2023,F,Kyra,6,0.000268564522626561
2023,F,Minnie,6,0.000268564522626561
2023,F,Ariah,6,0.000268564522626561
2023,F,Ayah,6,0.000268564522626561
2023,F,Lilian,6,0.000268564522626561
2023,F,Roux,6,0.000268564522626561
2023,F,Blossom,6,0.000268564522626561
2023,F,Rory,6,0.000268564522626561
2023,F,Savanna,6,0.000268564522626561
2023,F,Torvi,6,0.000268564522626561
2023,F,Alex,6,0.000268564522626561
2023,F,Vienna,6,0.000268564522626561
2023,F,Ruby-rose,6,0.000268564522626561
2023,F,Celeste,6,0.000268564522626561
2023,F,Averie,6,0.000268564522626561
2023,F,Myra,6,0.000268564522626561
2023,F,Jannat,6,0.000268564522626561
2023,F,Aylah,6,0.000268564522626561
2023,F,Rhiannon,6,0.000268564522626561
2023,F,Hajra,6,0.000268564522626561
2023,F,Alisha,6,0.000268564522626561
2023,F,Aubrey,6,0.000268564522626561
2023,F,Zuzanna,6,0.000268564522626561
2023,F,Esmee,6,0.000268564522626561
2023,F,Juniper,6,0.000268564522626561
2023,F,Kennedy,6,0.000268564522626561
2023,F,Jennifer,6,0.000268564522626561
2023,F,Ria,6,0.000268564522626561
2023,F,Elisa,7,0.00031332527639765453
2023,F,Ivy-rose,7,0.00031332527639765453
2023,F,Lauren,7,0.00031332527639765453
2023,F,Mali,7,0.00031332527639765453
2023,F,Lainey,7,0.00031332527639765453
2023,F,Indy,7,0.00031332527639765453
2023,F,Kyla,7,0.00031332527639765453
2023,F,Mariam,7,0.00031332527639765453
2023,F,Skyler,7,0.00031332527639765453
2023,F,Izzy,7,0.00031332527639765453
2023,F,Layan,7,0.00031332527639765453
2023,F,Rue,7,0.00031332527639765453
2023,F,Chiara,7,0.00031332527639765453
2023,F,Ella-mae,7,0.00031332527639765453
2023,F,Emaan,7,0.00031332527639765453
2023,F,Nadia,7,0.00031332527639765453
2023,F,Aine,7,0.00031332527639765453
2023,F,Aizal,7,0.00031332527639765453
2023,F,Anabia,7,0.00031332527639765453
2023,F,Yara,7,0.00031332527639765453
2023,F,Sage,7,0.00031332527639765453
2023,F,Alaia,7,0.00031332527639765453
2023,F,Brooklyn,7,0.00031332527639765453
2023,F,Etta,7,0.00031332527639765453
2023,F,Bobbi,7,0.00031332527639765453
2023,F,Christina,7,0.00031332527639765453
2023,F,Louisa,7,0.00031332527639765453
2023,F,Arielle,7,0.00031332527639765453
2023,F,Fiona,7,0.00031332527639765453
2023,F,Olivia-rose,7,0.00031332527639765453
2023,F,Aimee,7,0.00031332527639765453
2023,F,Laila,7,0.00031332527639765453
2023,F,Ella-rose,7,0.00031332527639765453
2023,F,Marina,7,0.00031332527639765453
2023,F,Nelly,7,0.00031332527639765453
2023,F,Pola,7,0.00031332527639765453
2023,F,Ailish,7,0.00031332527639765453
2023,F,Constance,7,0.00031332527639765453
2023,F,Margo,7,0.00031332527639765453
2023,F,Selena,7,0.00031332527639765453
2023,F,Serena,7,0.00031332527639765453
2023,F,Antonia,7,0.00031332527639765453
2023,F,Tabitha,7,0.00031332527639765453
2023,F,Honey,8,0.00035808603016874806
2023,F,Carmen,8,0.00035808603016874806
2023,F,Nieve,8,0.00035808603016874806
2023,F,Payton,8,0.00035808603016874806
2023,F,Winter,8,0.00035808603016874806
2023,F,Cassidy,8,0.00035808603016874806
2023,F,Rayna,8,0.00035808603016874806
2023,F,Cassie,8,0.00035808603016874806
2023,F,Elora,8,0.00035808603016874806
2023,F,Keeva,8,0.00035808603016874806
2023,F,Ayat,8,0.00035808603016874806
2023,F,Kady,8,0.00035808603016874806
2023,F,Paisley,8,0.00035808603016874806
2023,F,Milana,8,0.00035808603016874806
2023,F,Ferne,8,0.00035808603016874806
2023,F,Alana,8,0.00035808603016874806
2023,F,Alicja,8,0.00035808603016874806
2023,F,Kara,8,0.00035808603016874806
2023,F,Parker,8,0.00035808603016874806
2023,F,Dua,8,0.00035808603016874806
2023,F,Mairead,8,0.00035808603016874806
2023,F,Heather,8,0.00035808603016874806
2023,F,Rylee,8,0.00035808603016874806
2023,F,Beatrix,8,0.00035808603016874806
2023,F,Gabriela,8,0.00035808603016874806
2023,F,Ember,8,0.00035808603016874806
2023,F,Ana,8,0.00035808603016874806
2023,F,Arwa,8,0.00035808603016874806
2023,F,Fatimah,8,0.00035808603016874806
2023,F,Leona,8,0.00035808603016874806
2023,F,Natalia,8,0.00035808603016874806
2023,F,Elliana,8,0.00035808603016874806
2023,F,Everleigh,8,0.00035808603016874806
2023,F,Khadija,8,0.00035808603016874806
2023,F,Marlowe,8,0.00035808603016874806
2023,F,Lilith,8,0.00035808603016874806
2023,F,Blythe,8,0.00035808603016874806
2023,F,Frances,8,0.00035808603016874806
2023,F,Vaila,8,0.00035808603016874806
2023,F,Ayesha,8,0.00035808603016874806
2023,F,Dakota,8,0.00035808603016874806
2023,F,Josephine,8,0.00035808603016874806
2023,F,Beatrice,8,0.00035808603016874806
2023,F,Ryleigh,8,0.00035808603016874806
2023,F,Ariya,9,0.00040284678393984153
2023,F,Fearne,9,0.00040284678393984153
2023,F,Safa,9,0.00040284678393984153
2023,F,Margaret,9,0.00040284678393984153
2023,F,Megan,9,0.00040284678393984153
2023,F,Nylah,9,0.00040284678393984153
2023,F,Novah,9,0.00040284678393984153
2023,F,Joanna,9,0.00040284678393984153
2023,F,Oakley,9,0.00040284678393984153
2023,F,Charlie,9,0.00040284678393984153
2023,F,Neve,9,0.00040284678393984153
2023,F,Raven,9,0.00040284678393984153
2023,F,Carly,9,0.00040284678393984153
2023,F,Sunday,9,0.00040284678393984153
2023,F,Roma,9,0.00040284678393984153
2023,F,Katherine,9,0.00040284678393984153
2023,F,Avah,9,0.00040284678393984153
2023,F,Neave,9,0.00040284678393984153
2023,F,Marlie,9,0.00040284678393984153
2023,F,Madeleine,9,0.00040284678393984153
2023,F,Alma,9,0.00040284678393984153
2023,F,Kaya,9,0.00040284678393984153
2023,F,Nuala,9,0.00040284678393984153
2023,F,Melissa,9,0.00040284678393984153
2023,F,Leila,9,0.00040284678393984153
2023,F,Izabella,9,0.00040284678393984153
2023,F,Lila,9,0.00040284678393984153
2023,F,Murron,9,0.00040284678393984153
2023,F,Khadijah,9,0.00040284678393984153
2023,F,Lori,9,0.00040284678393984153
2023,F,Hana,10,0.00044760753771093506
2023,F,Michelle,10,0.00044760753771093506
2023,F,Amelia-rose,10,0.00044760753771093506
2023,F,Thalia,10,0.00044760753771093506
2023,F,Ocean,10,0.00044760753771093506
2023,F,Inaya,10,0.00044760753771093506
2023,F,Meabh,10,0.00044760753771093506
2023,F,Wynter,10,0.00044760753771093506
